RUN  1
40	20	-718.2324777884598
60	20	-718.2324777884598
80	20	-830.4610187364397
100	20	-830.4610187364397
180	20	-830.4610187364397
200	20	-830.4610187364397
220	20	-830.4610187364397
240	20	-830.4610187364397
260	20	-830.4610187364397
300	40	-837.4145441086234
340	40	-837.4145441086234
380	40	-837.4145441086234
540	40	-837.4145441086234
620	40	-837.4145441086234
700	40	-837.4145441086234
780	40	-837.4145441086234
1100	40	-837.4145441086234
1180	40	-837.4145441086234
1260	40	-837.4145441086234
1340	40	-837.4145441086234
1420	40	-837.4145441086234
1580	40	-837.4145441086234
1740	40	-837.4145441086234
1900	40	-837.4145441086234
2540	40	-837.4145441086234
2700	40	-837.4145441086234
2860	40	-837.4145441086234
3020	40	-837.4145441086234
3180	40	-837.4145441086234
3500	40	-837.4145441086234
3660	40	-837.4145441086234
3820	40	-837.4145441086234
3980	40	-837.4145441086234
4140	40	-837.4145441086234
4460	40	-837.4145441086234
4620	40	-837.4145441086234
4780	40	-837.4145441086234
4940	40	-837.4145441086234
5100	40	-837.4145441086234
5420	40	-837.4145441086234
6700	40	-837.4145441086234
7020	40	-837.4145441086234
7340	40	-837.4145441086234
7660	40	-837.4145441086234
7980	40	-837.4145441086234
8620	40	-837.4145441086234
9260	40	-837.4145441086234
9900	40	-837.4145441086234
12460	40	-837.4145441086234
13740	40	-837.4145441086234
15020	40	-837.4145441086234
16300	40	-837.4145441086234
21420	40	-837.4145441086234
23980	40	-837.4145441086234
26540	40	-837.4145441086234
29100	40	-837.4145441086234
39340	5120	-837.7238824968853
41900	5120	-837.7238824968853
44460	5120	-837.7238824968853
47020	5120	-837.7238824968853
49580	5120	-837.7238824968853
54700	5120	-837.7238824968853
57260	5120	-837.7238824968853
59820	5120	-837.7238824968853
62380	5120	-837.7238824968853
64940	5120	-837.7238824968853
70060	5120	-837.7238824968853
72620	5120	-837.7238824968853
75180	5120	-837.7238824968853
77740	5120	-837.7238824968853
80300	5120	-837.7238824968853
85420	5120	-837.7238824968853
105900	5120	-837.7238824968853
RUN  2
40	20	-406.8366842716912
60	20	-726.9633682575017
80	20	-726.9633682575017
100	20	-726.9633682575017
180	20	-726.9633682575017
200	20	-726.9633682575017
220	20	-726.9633682575017
240	20	-726.9633682575017
260	20	-726.9633682575017
300	20	-726.9633682575017
340	20	-726.9633682575017
380	20	-726.9633682575017
540	80	-805.3050939819552
620	80	-837.4145441086234
700	80	-837.4145441086234
780	80	-837.4145441086234
1100	80	-837.4145441086234
1260	80	-837.4145441086234
1420	80	-837.4145441086234
1580	80	-837.4145441086234
2220	80	-837.4145441086234
2540	80	-837.4145441086234
2860	80	-837.4145441086234
3180	80	-837.4145441086234
4460	80	-837.4145441086234
5100	80	-837.4145441086234
5740	80	-837.4145441086234
6380	80	-837.4145441086234
8940	80	-837.4145441086234
10220	80	-837.4145441086234
11500	80	-837.4145441086234
12780	80	-837.4145441086234
17900	80	-837.4145441086234
19180	1280	-837.7238824968853
20460	1280	-837.7238824968853
21740	1280	-837.7238824968853
23020	1280	-837.7238824968853
25580	1280	-837.7238824968853
26860	1280	-837.7238824968853
28140	1280	-837.7238824968853
29420	1280	-837.7238824968853
30700	1280	-837.7238824968853
33260	1280	-837.7238824968853
34540	1280	-837.7238824968853
35820	1280	-837.7238824968853
37100	1280	-837.7238824968853
38380	1280	-837.7238824968853
40940	1280	-837.7238824968853
51180	1280	-837.7238824968853
52460	1280	-837.7238824968853
53740	1280	-837.7238824968853
55020	1280	-837.7238824968853
56300	1280	-837.7238824968853
61420	5120	-837.758442852632
66540	5120	-837.758442852632
71660	5120	-837.758442852632
92140	10240	-837.8614849482145
102380	10240	-837.8614849482145
RUN  3
40	20	-692.3964196983453
60	20	-801.2518019678196
80	20	-801.2518019678196
100	20	-801.2518019678196
180	20	-801.2518019678196
220	40	-830.2986306588261
260	40	-830.2986306588261
300	40	-830.2986306588261
460	40	-830.2986306588261
540	40	-830.2986306588261
620	40	-830.2986306588261
700	40	-830.2986306588261
1020	40	-830.2986306588261
1180	40	-830.2986306588261
1340	40	-830.2986306588261
1500	40	-830.2986306588261
2140	40	-830.2986306588261
2300	40	-830.2986306588261
2460	40	-830.2986306588261
2620	40	-830.2986306588261
2780	40	-830.2986306588261
3100	40	-830.2986306588261
3420	320	-831.15569357322
3740	320	-831.15569357322
5020	320	-831.15569357322
5660	320	-831.15569357322
6300	640	-837.8614849482145
6940	640	-837.8614849482145
9500	640	-837.8614849482145
10780	640	-837.8614849482145
12060	640	-837.8614849482145
13340	640	-837.8614849482145
18460	640	-837.8614849482145
21020	640	-837.8614849482145
23580	640	-837.8614849482145
26140	640	-837.8614849482145
36380	640	-837.8614849482145
41500	640	-837.8614849482145
46620	640	-837.8614849482145
51740	640	-837.8614849482145
72220	640	-837.8614849482145
77340	640	-837.8614849482145
